order_id,customer_id,order_date,total_amount,status
O3144,C0664,2026-02-01 09:30:00,20.94,processing
O3145,C0664,2026-04-17 02:39:00,100.12,completed
O3146,C0665,2025-07-09 18:02:00,117.92,completed
O3147,C0665,2025-11-22 10:27:00,160.85,completed
O3149,C0665,2026-02-20 00:29:00,1566.32,completed
O3150,C0666,2025-07-18 13:58:00,1090.86,completed
O3151,C0666,2025-09-23 18:29:00,378.08,completed
O3152,C0666,2025-12-01 13:47:00,176.55,cancelled
O3153,C0666,2025-12-31 00:40:00,76.66,completed
O3154,C0666,2026-02-09 02:44:00,20.94,returned
O3155,C0666,2026-04-05 14:51:00,83.17,completed
O3156,C0667,2025-05-09 21:46:00,175.2,completed
O3157,C0667,2025-06-29 16:55:00,500.72,completed
O3158,C0667,2025-07-04 05:14:00,25.84,cancelled
O3159,C0667,2025-08-22 20:22:00,54.95,completed
O3161,C0667,2025-12-24 03:22:00,76.34,completed
O3162,C0667,2026-02-17 15:01:00,246.99,completed
O3163,C0667,2026-04-30 08:39:00,59.26,completed
O3164,C0669,2026-03-18 01:45:00,93.94,returned
O3165,C0669,2026-04-17 02:06:00,222.43,completed
O3166,C0670,2025-02-13 16:17:00,179.58,cancelled
O3167,C0671,2025-11-13 14:59:00,33.49,completed
O3168,C0672,2025-11-22 16:27:00,164.4,cancelled
O3169,C0672,2025-12-19 16:28:00,41.51,completed
O3170,C0672,2026-03-16 02:29:00,75.1,completed
O3171,C0672,2026-04-27 18:54:00,87.6,completed
O3172,C0673,2026-01-25 16:46:00,151.88,completed
O3173,C0673,2026-03-04 11:26:00,177.33,completed
O3174,C0673,2026-04-12 22:37:00,54.92,completed
O3175,C0674,2025-12-15 06:48:00,235.92,completed
O3176,C0675,2025-04-16 22:04:00,215.34,completed
O3177,C0675,2025-05-06 03:47:00,38.7,processing
O3178,C0675,2025-05-10 03:00:00,104.38,completed
O3179,C0675,2025-06-04 18:56:00,140.0,completed
O3180,C0675,2025-09-16 16:31:00,41.51,returned
O3181,C0675,2025-10-31 13:11:00,685.86,completed
O3182,C0675,2026-01-20 12:53:00,230.73,completed
O3183,C0675,2026-03-09 13:14:00,150.37,completed
O3184,C0675,2026-03-28 19:21:00,43.82,completed
O3185,C0675,2026-04-08 14:57:00,227.73,completed
O3186,C0676,2025-07-14 08:16:00,38.7,completed
O3187,C0676,2025-11-23 22:51:00,1054.69,completed
O3188,C0676,2026-01-01 11:18:00,57.76,completed
O3189,C0676,2026-01-10 02:21:00,114.47,completed
O3190,C0676,2026-01-31 06:46:00,302.25,completed
O3192,C0677,2025-12-07 03:13:00,102.96,completed
O3193,C0677,2026-01-21 07:07:00,121.9,completed
O3194,C0677,2026-04-09 22:58:00,109.9,completed
O3195,C0678,2025-10-13 14:37:00,87.6,completed
O3196,C0678,2025-10-17 15:23:00,55.21,processing
O3197,C0678,2026-03-16 04:39:00,427.5,completed
O3198,C0678,2026-04-11 06:57:00,73.39,returned
O3199,C0679,2026-01-14 19:02:00,110.42,completed
O3200,C0679,2026-02-19 22:16:00,1110.93,completed
O3201,C0679,2026-03-23 01:23:00,561.94,completed
O3202,C0679,2026-04-24 09:41:00,89.0,completed
O3203,C0681,2025-07-01 07:10:00,1812.98,completed
O3204,C0681,2026-04-19 15:23:00,300.74,completed
O3205,C0682,2026-01-19 09:27:00,75.1,processing
O3206,C0682,2026-02-24 22:34:00,180.42,completed
O3207,C0683,2026-02-15 18:08:00,43.82,processing
O3208,C0683,2026-03-15 04:16:00,139.0,completed
O3209,C0685,2025-10-27 05:44:00,236.65,completed
O3210,C0685,2026-01-15 20:58:00,122.89,completed
O3211,C0685,2026-02-04 12:47:00,93.94,returned
O3212,C0686,2025-06-08 13:34:00,130.02,completed
O3213,C0686,2025-07-17 13:46:00,31.85,completed
O3214,C0686,2025-08-10 19:46:00,63.78,completed
O3215,C0686,2025-09-09 22:47:00,57.76,completed
O3216,C0686,2025-11-22 05:12:00,233.17,completed
O3217,C0686,2025-12-04 17:12:00,143.0,completed
O3218,C0686,2026-01-15 10:01:00,178.53,completed
O3219,C0686,2026-02-16 04:40:00,68.9,completed
O3220,C0686,2026-04-28 08:26:00,130.78,completed
O3221,C0687,2025-03-19 23:26:00,285.3,completed
O3222,C0688,2026-04-29 01:21:00,130.51,completed
O3223,C0689,2025-08-24 07:53:00,307.0,cancelled
O3224,C0689,2025-10-18 11:10:00,232.4,returned
O3225,C0689,2025-11-19 01:41:00,92.62,completed
O3228,C0689,2026-01-21 04:09:00,272.4,completed
O3229,C0689,2026-02-15 14:02:00,110.42,completed
O3230,C0689,2026-04-11 06:33:00,184.1,completed
O3231,C0691,2026-01-14 07:43:00,45.29,completed
O3232,C0691,2026-02-14 18:11:00,93.94,completed
O3233,C0691,2026-03-22 00:38:00,1027.81,completed
O3234,C0691,2026-04-30 02:58:00,381.28,completed
O3235,C0692,2025-06-01 15:34:00,45.01,completed
O3236,C0692,2025-06-05 05:14:00,113.58,completed
O3237,C0692,2025-07-05 23:23:00,21.91,completed
O3238,C0692,2026-01-23 01:08:00,165.63,completed
O3239,C0692,2026-02-25 09:09:00,55.21,completed
O3240,C0694,2025-09-21 14:02:00,133.7,completed
O3241,C0694,2025-12-31 00:25:00,87.6,completed
O3243,C0694,2026-01-30 18:31:00,119.17,returned
O3244,C0694,2026-03-14 13:16:00,45.01,processing
O3245,C0694,2026-03-24 11:13:00,107.88,completed
O3246,C0694,2026-03-28 18:16:00,145.2,completed
O3247,C0695,2025-11-03 14:08:00,76.34,returned
O3248,C0695,2026-01-06 14:54:00,92.93,processing
O3249,C0696,2025-07-30 17:57:00,92.62,completed
O3250,C0697,2025-10-27 14:13:00,288.13,completed
O3251,C0697,2025-11-23 02:59:00,24.8,completed
O3252,C0697,2025-12-16 18:38:00,43.33,completed
O3254,C0697,2026-01-06 12:34:00,93.94,completed
O3255,C0697,2026-02-28 10:34:00,224.92,completed
O3256,C0697,2026-03-05 10:03:00,164.1,completed
O3257,C0697,2026-03-17 04:24:00,100.24,completed
O3258,C0697,2026-04-02 02:59:00,217.6,completed
O3259,C0698,2026-02-28 09:41:00,67.69,completed
O3260,C0699,2025-03-25 04:11:00,33.49,completed
O3261,C0699,2025-04-28 05:41:00,167.92,completed
O3262,C0699,2025-06-15 00:38:00,348.35,completed
O3263,C0699,2025-07-27 14:55:00,175.2,completed
O3264,C0699,2025-10-30 16:57:00,21.42,completed
O3265,C0699,2025-12-12 17:41:00,867.19,completed
O3266,C0699,2025-12-21 10:02:00,92.62,completed
O3267,C0699,2026-02-21 00:12:00,78.5,completed
O3268,C0699,2026-04-12 13:42:00,138.8,completed
O3269,C0699,2026-04-19 09:30:00,388.52,completed
O3270,C0700,2025-08-11 13:02:00,160.13,returned
O3271,C0703,2025-08-05 21:19:00,118.18,returned
O3272,C0703,2025-08-22 04:57:00,453.83,completed
O3273,C0703,2025-08-31 18:03:00,25.56,completed
O3276,C0703,2026-03-06 12:08:00,104.27,completed
O3277,C0703,2026-04-04 12:42:00,59.26,cancelled
O3278,C0704,2025-07-31 04:10:00,117.01,completed
O3279,C0704,2025-09-28 20:34:00,1084.46,completed
O3280,C0704,2025-11-18 23:27:00,199.9,completed
O3282,C0704,2026-04-12 14:50:00,75.06,completed
O3283,C0705,2025-07-29 03:30:00,47.26,completed
O3284,C0705,2025-09-06 05:34:00,121.92,completed
O3285,C0705,2025-10-07 14:52:00,252.22,completed
O3286,C0705,2025-11-07 21:06:00,199.26,completed
O3287,C0705,2025-11-21 20:45:00,21.91,completed
O3288,C0705,2025-12-03 08:50:00,283.39,completed
O3289,C0705,2026-01-10 05:54:00,95.1,completed
O3290,C0705,2026-04-24 12:18:00,470.28,completed
O3291,C0706,2026-02-03 12:46:00,697.65,returned
O3292,C0707,2026-02-25 20:48:00,331.38,processing
O3293,C0707,2026-03-10 16:54:00,65.0,completed
O3294,C0708,2025-12-11 23:40:00,229.26,completed
O3295,C0709,2025-12-11 10:47:00,139.51,completed
O3296,C0709,2025-12-23 10:45:00,953.87,completed
O3297,C0709,2026-02-07 09:54:00,55.21,completed
O3298,C0709,2026-03-21 10:50:00,12.78,cancelled
O3299,C0709,2026-04-27 19:11:00,65.0,completed
O3300,C0710,2025-12-11 15:21:00,86.42,completed
O3301,C0710,2026-01-16 23:28:00,150.53,completed
O3302,C0710,2026-01-30 20:19:00,461.7,completed
O3303,C0710,2026-03-01 20:16:00,167.92,completed
O3304,C0710,2026-03-16 10:54:00,124.78,completed
O3305,C0710,2026-04-18 12:07:00,33.49,completed
O3306,C0711,2025-02-22 14:29:00,106.6,completed
O3307,C0711,2025-05-21 00:17:00,12.78,completed
O3308,C0711,2025-07-31 12:03:00,75.1,completed
O3309,C0711,2025-09-02 11:24:00,55.21,returned
O3310,C0711,2025-09-29 12:30:00,434.04,completed
O3311,C0711,2025-11-12 01:59:00,95.55,completed
O3312,C0711,2025-12-12 03:44:00,25.84,completed
O3313,C0711,2025-12-17 04:04:00,47.26,completed
O3314,C0712,2025-05-26 01:27:00,274.36,completed
O3315,C0712,2025-08-25 19:45:00,1033.77,completed
O3316,C0712,2025-09-26 21:28:00,260.05,completed
O3317,C0712,2025-11-01 15:23:00,230.73,completed
O3318,C0715,2026-03-10 14:59:00,25.56,completed
O3319,C0715,2026-04-09 19:35:00,150.2,completed
O3320,C0717,2026-04-07 08:15:00,314.8,completed
O3321,C0717,2026-04-14 17:40:00,138.9,completed
O3322,C0717,2026-04-25 12:23:00,65.0,cancelled
O3323,C0718,2025-12-23 05:28:00,140.68,completed
O3324,C0718,2026-02-24 07:27:00,197.13,completed
O3325,C0718,2026-03-28 20:55:00,46.14,returned
O3326,C0718,2026-04-05 00:44:00,57.76,completed
O3327,C0720,2025-03-27 16:44:00,112.06,completed
O3328,C0720,2025-04-01 00:53:00,217.23,completed
O3329,C0720,2025-05-03 07:21:00,451.78,completed
O3330,C0720,2025-09-30 14:39:00,95.1,completed
O3331,C0720,2025-10-31 04:26:00,284.05,completed
O3332,C0720,2026-02-25 04:53:00,171.59,completed
O3333,C0720,2026-04-01 14:59:00,45.29,completed
O3334,C0722,2025-06-06 08:24:00,197.66,completed
O3335,C0722,2025-07-27 12:43:00,215.08,completed
O3336,C0722,2025-08-14 12:01:00,241.08,completed
O3337,C0722,2025-09-29 05:03:00,66.98,completed
O3338,C0722,2025-11-18 23:50:00,18.18,completed
O3339,C0722,2025-11-25 01:45:00,70.0,completed
O3340,C0722,2026-03-21 18:25:00,372.68,completed
O3341,C0722,2026-04-22 16:51:00,339.0,completed
O3342,C0723,2025-04-25 08:43:00,118.52,completed
O3343,C0723,2025-06-07 17:15:00,296.15,completed
O3344,C0723,2025-08-16 06:00:00,70.0,completed
O3345,C0723,2025-10-29 05:02:00,289.88,completed
O3346,C0723,2026-01-24 17:37:00,52.19,completed
O3347,C0723,2026-03-02 20:14:00,59.26,completed
O3348,C0723,2026-04-04 00:16:00,178.53,processing
O3349,C0723,2026-04-21 09:59:00,143.74,completed
O3350,C0724,2025-12-13 00:17:00,419.26,cancelled
O3351,C0724,2026-02-18 14:56:00,178.75,completed
O3352,C0724,2026-04-18 03:04:00,45.29,completed
O3354,C0725,2026-03-02 04:59:00,45.29,completed
O3355,C0725,2026-03-14 08:19:00,75.1,completed
O3356,C0725,2026-04-28 10:40:00,112.54,completed
O3357,C0726,2025-09-07 11:29:00,90.02,completed
O3358,C0727,2026-02-25 11:13:00,200.44,completed
O3359,C0727,2026-04-21 11:38:00,127.74,completed
O3360,C0727,2026-04-26 17:07:00,21.42,completed
O3361,C0729,2025-12-30 01:27:00,159.31,completed
O3362,C0729,2026-02-10 20:19:00,20.94,completed
O3363,C0729,2026-03-28 18:12:00,335.1,completed
O3364,C0731,2026-01-19 08:45:00,281.82,completed
O3365,C0732,2025-02-14 22:38:00,38.7,completed
O3366,C0732,2025-04-01 15:10:00,221.43,completed
O3367,C0732,2025-07-18 08:02:00,313.24,completed
O3368,C0732,2025-08-14 22:03:00,131.15,completed
O3369,C0732,2025-09-22 00:47:00,51.48,returned
O3370,C0732,2025-09-25 10:21:00,488.9,completed
O3371,C0732,2025-11-29 16:32:00,18.18,completed
O3372,C0732,2025-12-20 17:33:00,92.82,completed
O3373,C0732,2026-03-11 17:01:00,232.91,completed
O3374,C0732,2026-04-14 05:32:00,204.7,completed
O3375,C0733,2025-12-10 14:22:00,306.26,completed
O3376,C0733,2026-01-30 17:52:00,59.26,completed
O3377,C0734,2025-02-20 04:49:00,27.96,completed
O3378,C0734,2025-04-07 02:40:00,86.77,completed
O3379,C0734,2025-04-29 12:56:00,161.85,completed
O3380,C0734,2025-10-21 05:09:00,83.39,completed
O3381,C0734,2026-02-22 04:44:00,100.81,completed
O3382,C0736,2025-08-21 05:22:00,116.96,completed
O3383,C0736,2025-10-02 00:08:00,163.77,completed
O3384,C0736,2025-10-05 03:03:00,70.0,completed
O3385,C0736,2025-10-14 00:23:00,66.97,returned
O3386,C0736,2025-11-11 04:04:00,64.81,completed
O3387,C0736,2026-02-17 11:39:00,57.76,completed
O3388,C0736,2026-04-17 17:24:00,38.7,completed
O3389,C0737,2025-08-11 18:02:00,54.92,completed
O3390,C0737,2025-09-07 18:05:00,65.0,completed
O3391,C0737,2025-11-16 03:48:00,115.85,completed
O3392,C0737,2025-12-10 12:43:00,202.97,completed
O3393,C0737,2026-02-21 17:46:00,490.97,completed
O3394,C0737,2026-04-16 22:53:00,384.33,returned
O3395,C0738,2025-03-16 19:44:00,191.79,completed
O3396,C0738,2025-06-05 14:33:00,12.02,completed
O3397,C0738,2025-08-07 11:16:00,784.16,completed
O3398,C0738,2025-09-07 10:29:00,25.84,completed
O3399,C0738,2025-11-07 22:01:00,52.19,completed
O3400,C0738,2026-02-15 07:31:00,46.71,completed
O3401,C0738,2026-03-21 18:31:00,21.91,completed
O3402,C0738,2026-04-04 14:42:00,92.82,completed
O3403,C0740,2025-05-22 10:00:00,20.94,completed
O3404,C0740,2025-06-08 13:41:00,140.86,completed
O3405,C0740,2025-07-18 04:58:00,819.88,completed
O3406,C0740,2025-08-01 09:13:00,185.24,completed
O3407,C0740,2025-08-20 23:43:00,102.77,completed
O3408,C0740,2025-09-10 09:23:00,244.35,completed
O3409,C0740,2025-10-14 06:23:00,303.24,cancelled
O3410,C0740,2025-10-30 23:40:00,310.53,returned
O3411,C0740,2026-01-18 00:49:00,33.49,cancelled
O3413,C0740,2026-02-18 06:01:00,31.85,completed
O3414,C0741,2025-12-07 07:47:00,96.85,processing
O3415,C0743,2025-06-09 23:41:00,156.99,completed
O3416,C0743,2025-07-15 10:27:00,87.6,completed
O3417,C0743,2025-10-06 14:45:00,1269.41,completed
O3421,C0744,2025-08-31 12:32:00,256.52,completed
O3422,C0744,2025-09-22 01:22:00,105.74,completed
O3423,C0744,2026-01-25 17:30:00,258.69,completed
O3424,C0744,2026-02-10 03:07:00,83.02,completed
O3425,C0744,2026-03-07 22:21:00,170.37,completed
O3426,C0744,2026-03-30 01:36:00,87.88,completed
O3427,C0745,2025-08-28 06:32:00,25.84,returned
O3428,C0745,2025-09-04 04:50:00,152.11,completed
O3429,C0745,2025-10-27 09:48:00,141.19,completed
O3430,C0745,2025-12-03 01:49:00,183.87,returned
O3432,C0745,2026-02-03 20:24:00,301.36,completed
O3433,C0745,2026-02-23 21:59:00,247.97,completed
O3434,C0745,2026-03-31 18:53:00,68.9,completed
O3435,C0748,2025-12-25 01:31:00,1828.26,completed
O3436,C0748,2026-04-02 15:06:00,118.91,completed
O3437,C0749,2025-03-26 08:55:00,944.79,completed
O3438,C0749,2025-04-25 20:14:00,54.92,completed
O3439,C0749,2025-05-16 23:40:00,92.82,completed
O3440,C0749,2025-07-11 13:56:00,238.29,completed
O3441,C0749,2025-07-14 23:53:00,335.5,completed
O3442,C0749,2025-07-31 06:07:00,51.68,completed
O3443,C0749,2025-09-05 00:31:00,43.82,completed
O3444,C0749,2025-09-29 01:05:00,171.52,completed
O3445,C0749,2025-12-10 22:07:00,103.05,returned
O3446,C0749,2026-01-21 15:12:00,91.91,cancelled
O3447,C0749,2026-02-24 14:03:00,36.36,completed
O3448,C0749,2026-03-27 16:44:00,59.26,completed
O3449,C0750,2025-10-18 12:21:00,96.46,completed
O3450,C0752,2025-10-28 08:23:00,103.14,completed
O3451,C0752,2025-12-04 19:22:00,21.91,completed
O3452,C0752,2026-03-16 04:04:00,55.21,completed
O3453,C0752,2026-04-11 11:55:00,414.14,completed
O3454,C0754,2025-11-20 06:17:00,135.85,completed
O3455,C0754,2025-12-20 06:14:00,242.75,completed
O3456,C0754,2026-01-24 05:42:00,54.95,completed
O3457,C0754,2026-02-28 14:14:00,92.62,completed
O3459,C0755,2025-07-11 18:29:00,66.71,completed
O3460,C0755,2025-07-15 16:22:00,500.06,completed
O3461,C0755,2025-08-22 21:04:00,364.86,completed
O3462,C0755,2025-12-22 21:07:00,95.1,completed
O3463,C0755,2026-03-20 08:02:00,55.21,completed
O3464,C0757,2025-10-23 23:04:00,160.53,completed
O3465,C0757,2025-12-27 16:35:00,31.85,completed
O3466,C0757,2026-01-21 16:35:00,27.96,completed
O3467,C0757,2026-04-01 11:13:00,18.18,completed
O3468,C0758,2025-06-19 03:57:00,174.09,completed
O3469,C0758,2025-07-04 02:15:00,944.79,completed
O3470,C0758,2025-08-24 10:34:00,110.13,completed
O3471,C0758,2026-01-03 17:03:00,169.36,completed
O3472,C0759,2025-07-13 09:38:00,206.7,completed
O3473,C0759,2025-08-10 19:20:00,265.38,completed
O3474,C0759,2025-10-28 17:41:00,78.03,completed
O3475,C0760,2025-05-11 12:29:00,109.6,completed
O3476,C0760,2025-06-19 00:31:00,93.94,completed
O3477,C0760,2025-07-26 09:51:00,178.8,completed
O3478,C0760,2025-12-07 17:55:00,147.29,cancelled
O3479,C0760,2026-03-02 14:26:00,20.94,completed
O3480,C0760,2026-03-23 15:26:00,62.45,completed
O3481,C0761,2025-05-25 13:30:00,275.97,completed
O3482,C0761,2025-07-06 13:26:00,249.75,completed
O3483,C0762,2025-07-12 12:26:00,152.15,completed
O3484,C0762,2025-08-05 07:27:00,52.62,completed
O3485,C0762,2025-09-16 03:52:00,168.98,completed
O3486,C0762,2025-10-17 14:19:00,27.96,completed
O3487,C0762,2025-11-08 22:34:00,270.49,completed
O3488,C0762,2025-12-09 15:06:00,54.92,completed
O3489,C0762,2025-12-24 20:30:00,265.3,completed
O3490,C0762,2026-01-18 05:26:00,92.62,completed
O3491,C0762,2026-01-24 13:33:00,197.31,completed
O3492,C0763,2026-01-01 18:04:00,278.77,processing
O3494,C0764,2025-06-05 00:46:00,144.63,completed
O3495,C0764,2025-08-03 07:50:00,196.02,completed
O3497,C0764,2026-03-15 18:50:00,68.9,completed
O3498,C0764,2026-04-06 04:57:00,45.01,completed
O3499,C0765,2025-10-08 13:45:00,214.17,processing
O3500,C0765,2025-11-05 19:51:00,86.42,completed
O3501,C0765,2026-02-10 22:36:00,113.58,completed
O3502,C0766,2025-11-26 15:18:00,213.58,returned
O3503,C0767,2025-07-04 02:52:00,206.99,completed
O3504,C0767,2025-08-09 23:43:00,376.37,completed
O3505,C0768,2025-07-01 16:32:00,1028.95,returned
O3506,C0768,2025-08-05 02:38:00,1331.35,completed
O3507,C0768,2025-11-03 06:27:00,134.01,completed
O3508,C0768,2026-01-07 23:41:00,178.53,processing
O3509,C0768,2026-01-19 21:56:00,205.58,cancelled
O3510,C0768,2026-04-20 05:19:00,167.39,completed
O3511,C0771,2026-01-10 20:19:00,57.76,completed
O3512,C0772,2025-07-05 11:52:00,168.52,completed
O3513,C0772,2025-08-05 16:33:00,160.45,cancelled
O3514,C0772,2025-09-13 07:10:00,559.94,completed
O3515,C0772,2025-10-29 02:13:00,89.0,completed
O3517,C0772,2026-01-09 06:30:00,132.61,completed
O3518,C0772,2026-03-13 21:39:00,1059.66,completed
O3519,C0772,2026-04-21 11:17:00,284.14,completed
O3520,C0773,2025-08-03 16:00:00,307.84,completed
O3521,C0773,2025-08-23 00:45:00,382.81,cancelled
O3522,C0773,2025-09-17 20:42:00,86.8,completed
O3523,C0773,2025-11-17 12:15:00,131.89,processing
O3524,C0773,2025-12-04 22:54:00,208.18,cancelled
O3525,C0773,2025-12-13 09:51:00,171.8,completed
O3526,C0773,2026-02-14 04:25:00,232.54,returned
O3527,C0773,2026-03-01 01:24:00,311.71,completed
O3528,C0773,2026-03-05 01:28:00,12.78,completed
O3529,C0773,2026-04-07 00:18:00,111.72,completed
O3530,C0775,2026-02-11 03:03:00,160.84,processing
O3531,C0775,2026-03-20 14:24:00,295.34,completed
O3532,C0776,2025-05-05 04:31:00,571.99,completed
O3533,C0777,2025-07-10 01:12:00,56.79,completed
O3534,C0777,2025-10-25 04:01:00,157.95,returned
O3535,C0777,2026-02-15 08:21:00,438.17,completed
O3536,C0778,2025-12-12 09:47:00,70.0,processing
O3537,C0778,2026-01-01 03:24:00,191.73,completed
O3538,C0778,2026-03-11 16:43:00,70.0,completed
O3539,C0778,2026-04-14 01:44:00,137.43,cancelled
O3540,C0780,2025-04-01 22:53:00,109.9,completed
O3541,C0780,2025-12-03 03:46:00,294.67,completed
O3542,C0780,2026-01-05 09:29:00,46.27,completed
O3543,C0780,2026-03-17 19:48:00,25.84,completed
O3544,C0780,2026-03-27 05:53:00,147.74,completed
O3545,C0780,2026-04-03 11:26:00,167.98,completed
O3546,C0781,2025-11-13 01:08:00,157.6,completed
O3547,C0781,2025-12-23 06:38:00,318.1,completed
O3548,C0781,2026-01-29 03:55:00,162.62,completed
O3549,C0781,2026-03-24 08:56:00,319.37,completed
O3550,C0781,2026-04-06 22:14:00,38.7,completed
O3551,C0782,2026-04-05 08:04:00,43.82,completed
O3552,C0784,2025-03-30 23:51:00,33.49,completed
O3553,C0785,2026-01-25 17:55:00,385.6,completed
O3555,C0786,2026-02-17 20:44:00,130.0,processing
O3556,C0786,2026-02-22 13:19:00,25.84,completed
O3557,C0786,2026-03-11 18:45:00,82.78,completed
O3558,C0788,2025-06-10 22:54:00,1819.42,completed
O3559,C0788,2025-07-02 04:12:00,193.63,cancelled
O3560,C0788,2025-11-01 06:16:00,245.01,returned
O3561,C0788,2025-12-06 07:44:00,56.79,completed
O3562,C0788,2025-12-18 19:16:00,427.53,completed
O3563,C0788,2026-02-05 10:42:00,167.75,completed
O3564,C0788,2026-03-16 15:00:00,41.51,completed
O3566,C0789,2025-06-07 14:35:00,91.12,completed
O3567,C0792,2025-11-18 16:14:00,227.53,completed
O3568,C0792,2026-01-06 15:05:00,179.38,completed
O3569,C0792,2026-03-04 16:00:00,87.6,completed
O3570,C0792,2026-04-30 03:27:00,379.24,completed
O3571,C0793,2025-03-13 23:34:00,248.53,cancelled
O3572,C0793,2025-05-21 12:17:00,95.1,completed
O3573,C0793,2025-09-22 23:52:00,54.95,completed
O3574,C0793,2025-10-12 03:09:00,55.92,completed
O3575,C0793,2025-10-31 02:07:00,41.51,completed
O3576,C0793,2026-03-07 14:37:00,341.26,completed
O3577,C0794,2025-11-05 01:42:00,254.54,completed
O3578,C0794,2025-11-30 01:51:00,268.68,completed
O3579,C0794,2026-03-11 09:56:00,230.21,returned
O3580,C0794,2026-03-18 03:41:00,55.21,completed
O3581,C0795,2025-04-18 22:18:00,70.0,returned
O3582,C0796,2025-12-26 19:48:00,37.56,completed
O3583,C0797,2025-09-26 04:30:00,145.1,completed
O3585,C0797,2026-02-08 17:29:00,59.26,completed
O3586,C0797,2026-03-06 09:11:00,91.12,returned
O3587,C0797,2026-03-13 07:00:00,45.01,completed
O3588,C0797,2026-04-06 13:53:00,461.46,completed
O3589,C0799,2025-07-04 06:33:00,222.86,processing
O3590,C0803,2025-09-20 18:04:00,121.86,completed
O3591,C0803,2025-10-21 11:34:00,2324.92,completed
O3592,C0803,2026-04-02 23:54:00,78.7,completed
O3593,C0804,2025-05-14 15:22:00,242.84,completed
O3594,C0804,2025-06-03 22:48:00,89.0,completed
O3595,C0804,2025-07-24 13:45:00,163.77,completed
O3596,C0804,2026-04-16 16:38:00,244.55,processing
O3597,C0805,2025-06-11 01:17:00,52.62,completed
O3598,C0805,2025-06-20 00:43:00,274.59,completed
O3599,C0805,2025-06-23 14:43:00,909.71,completed
O3601,C0805,2025-10-25 22:10:00,196.79,completed
O3602,C0805,2026-02-21 16:01:00,332.48,completed
O3603,C0806,2025-12-09 15:02:00,178.53,returned
O3604,C0809,2025-10-23 16:12:00,1598.94,completed
O3605,C0809,2025-11-01 00:55:00,995.46,completed
O3606,C0809,2025-11-14 14:15:00,258.67,completed
O3607,C0809,2025-11-18 00:37:00,92.82,completed
O3608,C0809,2026-01-24 10:54:00,110.01,completed
O3609,C0809,2026-04-10 08:34:00,242.84,completed
O3611,C0811,2026-02-13 03:35:00,235.03,completed
O3612,C0811,2026-02-25 13:03:00,25.84,completed
O3613,C0811,2026-03-03 06:09:00,99.93,completed
O3614,C0812,2025-08-22 12:34:00,52.62,cancelled
O3615,C0812,2025-10-05 15:47:00,27.96,cancelled
O3616,C0812,2026-04-05 22:49:00,150.37,completed
O3617,C0813,2025-09-14 16:27:00,92.82,returned
O3618,C0813,2025-12-01 22:45:00,75.12,completed
O3619,C0813,2025-12-18 13:31:00,12.78,returned
O3620,C0813,2026-01-01 02:28:00,150.37,cancelled
O3621,C0813,2026-02-01 07:19:00,37.56,completed
O3622,C0813,2026-04-18 03:31:00,230.73,completed
O3623,C0814,2025-08-22 15:58:00,1958.48,completed
O3624,C0814,2025-09-18 22:53:00,87.6,completed
O3625,C0814,2025-09-23 08:14:00,136.78,completed
O3626,C0814,2025-12-09 11:16:00,12.02,completed
O3627,C0814,2026-02-16 02:59:00,237.87,completed
O3628,C0814,2026-04-14 21:49:00,821.38,completed
O3629,C0815,2026-01-19 15:56:00,164.79,completed
O3630,C0815,2026-01-22 17:40:00,453.98,completed
O3632,C0815,2026-03-18 07:40:00,181.45,completed
O3633,C0815,2026-04-28 09:46:00,494.17,processing
O3634,C0816,2025-03-27 06:38:00,392.5,completed
O3635,C0816,2025-05-11 11:58:00,87.6,completed
O3636,C0816,2025-06-20 21:11:00,63.7,processing
O3637,C0816,2025-08-04 11:00:00,102.39,completed
O3638,C0816,2025-08-14 21:07:00,21.91,completed
O3639,C0816,2025-08-29 08:36:00,338.39,completed
O3640,C0816,2025-10-07 16:46:00,206.7,completed
O3641,C0816,2025-12-15 14:48:00,31.85,completed
O3642,C0816,2025-12-20 14:43:00,221.89,completed
O3643,C0817,2025-05-10 14:07:00,107.15,completed
O3644,C0817,2025-07-09 05:28:00,74.97,completed
O3645,C0817,2026-02-12 18:10:00,80.76,completed
O3646,C0818,2025-08-31 09:45:00,57.76,processing
O3648,C0818,2026-01-11 22:06:00,178.0,completed
O3649,C0818,2026-02-14 11:18:00,45.01,processing
O3650,C0819,2025-09-17 09:11:00,65.0,completed
O3651,C0819,2025-10-27 03:36:00,95.1,completed
O3652,C0819,2026-01-05 04:15:00,54.92,completed
O3653,C0819,2026-02-24 12:11:00,152.86,cancelled
O3654,C0819,2026-04-03 08:40:00,91.12,completed
O3655,C0820,2025-08-03 16:12:00,133.91,completed
O3656,C0821,2025-11-30 08:37:00,91.12,completed
O3657,C0821,2025-12-29 10:16:00,182.23,completed
O3658,C0822,2025-04-23 08:14:00,90.58,completed
O3659,C0822,2025-06-07 18:10:00,71.05,completed
O3660,C0822,2025-11-15 17:58:00,203.58,completed
O3661,C0822,2025-11-20 05:13:00,799.47,completed
O3662,C0822,2025-12-11 07:38:00,100.77,completed
O3663,C0822,2025-12-30 03:59:00,12.78,completed
O3664,C0822,2026-01-11 04:49:00,56.79,completed
O3665,C0822,2026-01-29 22:58:00,362.63,completed
O3666,C0823,2025-06-12 05:09:00,79.49,completed
