item_id,order_id,product_id,quantity,price
I8287,O2846,P024,1,38.7
I8288,O2846,P049,2,54.92
I8289,O2846,P009,1,95.1
I8290,O2847,P034,1,87.6
I8291,O2848,P011,1,27.96
I8292,O2848,P021,1,91.12
I8293,O2849,P011,1,27.96
I8294,O2851,P005,1,944.79
I8295,O2851,P015,1,56.79
I8296,O2852,P022,1,93.94
I8297,O2852,P036,3,21.91
I8298,O2853,P033,1,75.1
I8299,O2853,P018,3,107.15
I8300,O2854,P013,1,57.76
I8301,O2855,P035,3,18.18
I8302,O2855,P016,1,45.01
I8303,O2856,P035,1,18.18
I8304,O2856,P029,3,150.37
I8305,O2856,P026,1,230.73
I8306,O2857,P030,1,151.89
I8307,O2857,P023,2,37.56
I8308,O2858,P005,2,944.79
I8309,O2858,P015,1,56.79
I8310,O2858,P045,1,21.42
I8311,O2858,P011,1,27.96
I8312,O2859,P050,1,52.19
I8313,O2859,P044,1,65.0
I8314,O2859,P045,2,21.42
I8315,O2860,P024,1,38.7
I8316,O2860,P011,2,27.96
I8317,O2861,P049,1,54.92
I8318,O2862,P050,2,52.19
I8319,O2862,P037,1,70.0
I8320,O2862,P032,1,52.62
I8321,O2862,P004,1,163.77
I8322,O2863,P016,1,45.01
I8323,O2864,P025,2,207.07
I8324,O2864,P038,1,54.95
I8325,O2864,P030,1,151.89
I8326,O2864,P014,3,55.21
I8327,O2865,P005,1,944.79
I8328,O2867,P035,3,18.18
I8329,O2867,P043,1,68.9
I8330,O2868,P006,1,799.47
I8331,O2868,P046,1,20.94
I8332,O2868,P014,1,55.21
I8333,O2869,P016,1,45.01
I8334,O2869,P036,1,21.91
I8335,O2870,P021,1,91.12
I8336,O2870,P032,1,52.62
I8337,O2871,P043,1,68.9
I8338,O2873,P028,1,59.26
I8339,O2874,P037,2,70.0
I8340,O2874,P015,1,56.79
I8341,O2875,P044,1,65.0
I8342,O2876,P014,1,55.21
I8343,O2877,P050,1,52.19
I8344,O2877,P049,1,54.92
I8345,O2877,P013,1,57.76
I8346,O2877,P045,2,21.42
I8347,O2878,P010,1,89.0
I8348,O2878,P046,2,20.94
I8349,O2878,P040,1,12.78
I8350,O2879,P013,1,57.76
I8351,O2880,P028,1,59.26
I8352,O2881,P049,1,54.92
I8353,O2881,P038,1,54.95
I8354,O2882,P025,1,207.07
I8355,O2882,P049,2,54.92
I8356,O2883,P041,1,33.49
I8357,O2883,P034,1,87.6
I8358,O2884,P001,1,909.71
I8359,O2884,P034,1,87.6
I8360,O2884,P041,1,33.49
I8361,O2884,P049,2,54.92
I8362,O2884,P017,1,92.82
I8363,O2884,P015,1,56.79
I8364,O2885,P024,1,38.7
I8365,O2885,P043,1,68.9
I8366,O2886,P015,1,56.79
I8367,O2887,P018,1,107.15
I8368,O2887,P012,1,25.84
I8369,O2887,P031,1,41.51
I8370,O2887,P002,1,995.46
I8371,O2887,P027,1,45.29
I8372,O2887,P024,1,38.7
I8373,O2888,P024,1,38.7
I8374,O2889,P038,1,54.95
I8375,O2890,P017,1,92.82
I8376,O2891,P027,1,45.29
I8377,O2891,P023,1,37.56
I8378,O2891,P050,1,52.19
I8379,O2892,P020,1,121.62
I8380,O2894,P012,1,25.84
I8381,O2895,P024,1,38.7
I8382,O2895,P004,2,163.77
I8383,O2895,P020,1,121.62
I8384,O2897,P034,1,87.6
I8385,O2897,P012,1,25.84
I8386,O2898,P042,1,31.85
I8387,O2899,P043,1,68.9
I8388,O2899,P007,1,242.84
I8389,O2900,P015,1,56.79
I8390,O2901,P016,1,45.01
I8391,O2901,P014,1,55.21
I8392,O2901,P047,2,100.81
I8393,O2901,P032,1,52.62
I8394,O2901,P037,2,70.0
I8395,O2902,P012,1,25.84
I8396,O2902,P014,1,55.21
I8397,O2903,P032,1,52.62
I8398,O2904,P003,1,178.53
I8399,O2904,P018,2,107.15
I8400,O2905,P043,1,68.9
I8401,O2905,P048,1,92.62
I8402,O2905,P014,1,55.21
I8403,O2906,P008,2,237.58
I8404,O2907,P027,2,45.29
I8405,O2908,P029,2,150.37
I8406,O2908,P015,1,56.79
I8407,O2909,P022,1,93.94
I8408,O2911,P026,1,230.73
I8409,O2912,P015,1,56.79
I8410,O2913,P049,1,54.92
I8411,O2914,P039,2,12.02
I8412,O2914,P044,1,65.0
I8413,O2914,P038,1,54.95
I8414,O2915,P011,2,27.96
I8415,O2916,P025,1,207.07
I8416,O2916,P050,1,52.19
I8417,O2917,P033,1,75.1
I8418,O2918,P025,1,207.07
I8419,O2918,P041,1,33.49
I8420,O2919,P018,2,107.15
I8421,O2919,P038,1,54.95
I8422,O2919,P026,1,230.73
I8423,O2920,P015,1,56.79
I8424,O2920,P016,1,45.01
I8425,O2921,P004,1,163.77
I8426,O2922,P037,2,70.0
I8427,O2922,P010,1,89.0
I8428,O2922,P050,1,52.19
I8429,O2922,P041,3,33.49
I8430,O2923,P027,1,45.29
I8431,O2923,P012,3,25.84
I8432,O2924,P017,1,92.82
I8433,O2924,P022,1,93.94
I8434,O2925,P023,1,37.56
I8435,O2926,P010,1,89.0
I8436,O2926,P033,1,75.1
I8437,O2926,P045,1,21.42
I8438,O2926,P008,1,237.58
I8439,O2927,P033,1,75.1
I8440,O2927,P006,3,799.47
I8441,O2927,P016,3,45.01
I8442,O2928,P035,1,18.18
I8443,O2928,P045,1,21.42
I8444,O2928,P036,1,21.91
I8445,O2928,P042,1,31.85
I8446,O2929,P031,1,41.51
I8447,O2930,P018,2,107.15
I8448,O2930,P009,1,95.1
I8449,O2931,P035,1,18.18
I8450,O2931,P001,1,909.71
I8451,O2932,P041,1,33.49
I8452,O2933,P015,1,56.79
I8453,O2933,P042,1,31.85
I8454,O2934,P007,1,242.84
I8455,O2935,P034,1,87.6
I8456,O2935,P008,1,237.58
I8457,O2936,P047,1,100.81
I8458,O2937,P015,1,56.79
I8459,O2937,P010,1,89.0
I8460,O2938,P022,1,93.94
I8461,O2938,P035,1,18.18
I8462,O2938,P005,1,944.79
I8463,O2939,P010,2,89.0
I8464,O2939,P033,1,75.1
I8465,O2940,P043,1,68.9
I8466,O2941,P010,1,89.0
I8467,O2941,P047,1,100.81
I8468,O2941,P031,1,41.51
I8469,O2941,P034,1,87.6
I8470,O2942,P041,1,33.49
I8471,O2943,P015,1,56.79
I8472,O2943,P016,1,45.01
I8473,O2944,P025,1,207.07
I8474,O2944,P032,1,52.62
I8475,O2945,P011,1,27.96
I8476,O2946,P019,1,122.89
I8477,O2947,P015,1,56.79
I8478,O2948,P046,1,20.94
I8479,O2949,P021,1,91.12
I8480,O2949,P017,1,92.82
I8481,O2949,P003,1,178.53
I8482,O2950,P017,1,92.82
I8483,O2951,P050,1,52.19
I8484,O2951,P031,1,41.51
I8485,O2951,P012,1,25.84
I8486,O2952,P037,1,70.0
I8487,O2952,P009,2,95.1
I8488,O2952,P012,1,25.84
I8489,O2952,P023,1,37.56
I8490,O2953,P015,1,56.79
I8491,O2953,P036,2,21.91
I8492,O2953,P017,3,92.82
I8493,O2953,P024,1,38.7
I8494,O2954,P030,1,151.89
I8495,O2955,P040,2,12.78
I8496,O2955,P009,1,95.1
I8497,O2956,P032,1,52.62
I8498,O2956,P013,2,57.76
I8499,O2957,P009,1,95.1
I8500,O2958,P019,1,122.89
I8501,O2959,P021,1,91.12
I8502,O2959,P044,1,65.0
I8503,O2960,P014,1,55.21
I8504,O2961,P043,3,68.9
I8505,O2962,P032,1,52.62
I8506,O2963,P045,1,21.42
I8507,O2963,P041,1,33.49
I8508,O2963,P010,1,89.0
I8509,O2964,P024,1,38.7
I8510,O2964,P025,2,207.07
I8511,O2964,P035,1,18.18
I8512,O2966,P039,1,12.02
I8513,O2967,P001,1,909.71
I8514,O2969,P009,2,95.1
I8515,O2970,P040,1,12.78
I8516,O2971,P023,1,37.56
I8517,O2972,P047,1,100.81
I8518,O2972,P042,1,31.85
I8519,O2972,P034,1,87.6
I8520,O2973,P027,1,45.29
I8521,O2974,P034,1,87.6
I8522,O2975,P042,1,31.85
I8523,O2975,P040,1,12.78
I8524,O2975,P035,1,18.18
I8525,O2976,P008,3,237.58
I8526,O2977,P034,1,87.6
I8527,O2978,P033,1,75.1
I8528,O2979,P031,1,41.51
I8529,O2980,P050,1,52.19
I8530,O2981,P046,1,20.94
I8531,O2982,P042,2,31.85
I8532,O2983,P014,1,55.21
I8533,O2983,P021,1,91.12
I8534,O2983,P045,1,21.42
I8535,O2983,P036,1,21.91
I8536,O2984,P039,1,12.02
I8537,O2984,P043,1,68.9
I8538,O2984,P002,1,995.46
I8539,O2984,P001,2,909.71
I8540,O2984,P030,1,151.89
I8541,O2986,P041,1,33.49
I8542,O2986,P042,1,31.85
I8543,O2987,P041,1,33.49
I8544,O2987,P014,2,55.21
I8545,O2987,P012,1,25.84
I8546,O2988,P021,1,91.12
I8547,O2988,P036,1,21.91
I8548,O2989,P041,1,33.49
I8549,O2989,P042,1,31.85
I8550,O2990,P023,1,37.56
I8551,O2990,P024,1,38.7
I8552,O2990,P025,1,207.07
I8553,O2991,P004,2,163.77
I8554,O2991,P006,1,799.47
I8555,O2992,P045,1,21.42
I8556,O2992,P012,1,25.84
I8557,O2992,P031,1,41.51
I8558,O2993,P036,3,21.91
I8559,O2993,P045,1,21.42
I8560,O2994,P017,1,92.82
I8561,O2994,P044,1,65.0
I8562,O2994,P021,1,91.12
I8563,O2994,P004,1,163.77
I8564,O2994,P024,1,38.7
I8565,O2994,P041,1,33.49
I8566,O2996,P031,1,41.51
I8567,O2997,P048,1,92.62
I8568,O2997,P007,1,242.84
I8569,O2997,P043,1,68.9
I8570,O2997,P044,2,65.0
I8571,O2998,P040,1,12.78
I8572,O2998,P021,1,91.12
I8573,O2998,P034,1,87.6
I8574,O2999,P048,1,92.62
I8575,O3001,P045,1,21.42
I8576,O3001,P044,1,65.0
I8577,O3002,P011,2,27.96
I8578,O3002,P022,1,93.94
I8579,O3003,P047,1,100.81
I8580,O3004,P009,1,95.1
I8581,O3005,P004,1,163.77
I8582,O3006,P050,1,52.19
I8583,O3006,P033,1,75.1
I8584,O3009,P050,1,52.19
I8585,O3009,P036,1,21.91
I8586,O3009,P048,2,92.62
I8587,O3009,P013,1,57.76
I8588,O3010,P013,1,57.76
I8589,O3010,P043,1,68.9
I8590,O3011,P045,2,21.42
I8591,O3011,P017,1,92.82
I8592,O3011,P034,1,87.6
I8593,O3012,P015,1,56.79
I8594,O3013,P044,1,65.0
I8595,O3014,P031,1,41.51
I8596,O3015,P039,1,12.02
I8597,O3015,P019,2,122.89
I8598,O3016,P023,1,37.56
I8599,O3016,P002,1,995.46
I8600,O3016,P013,1,57.76
I8601,O3017,P006,1,799.47
I8602,O3018,P032,2,52.62
I8603,O3019,P038,1,54.95
I8604,O3020,P038,1,54.95
I8605,O3020,P028,1,59.26
I8606,O3020,P041,1,33.49
I8607,O3021,P010,3,89.0
I8608,O3021,P041,1,33.49
I8609,O3021,P040,1,12.78
I8610,O3021,P001,1,909.71
I8611,O3022,P042,1,31.85
I8612,O3022,P014,2,55.21
I8613,O3023,P033,1,75.1
I8614,O3023,P046,1,20.94
I8615,O3024,P049,1,54.92
I8616,O3024,P044,1,65.0
I8617,O3025,P027,1,45.29
I8618,O3025,P022,1,93.94
I8619,O3025,P028,1,59.26
I8620,O3025,P001,1,909.71
I8621,O3025,P013,1,57.76
I8622,O3026,P030,1,151.89
I8623,O3026,P039,1,12.02
I8624,O3026,P011,1,27.96
I8625,O3027,P028,1,59.26
I8626,O3027,P012,1,25.84
I8627,O3028,P005,1,944.79
I8628,O3028,P046,1,20.94
I8629,O3029,P015,1,56.79
I8630,O3029,P050,1,52.19
I8631,O3029,P028,1,59.26
I8632,O3030,P022,2,93.94
I8633,O3030,P023,1,37.56
I8634,O3032,P022,1,93.94
I8635,O3033,P011,1,27.96
I8636,O3034,P027,2,45.29
I8637,O3035,P011,3,27.96
I8638,O3035,P045,1,21.42
I8639,O3035,P026,1,230.73
I8640,O3036,P048,1,92.62
I8641,O3037,P042,1,31.85
I8642,O3037,P025,2,207.07
I8643,O3037,P013,2,57.76
I8644,O3038,P050,2,52.19
I8645,O3038,P039,1,12.02
I8646,O3038,P048,1,92.62
I8647,O3038,P001,2,909.71
I8648,O3038,P036,2,21.91
I8649,O3040,P035,2,18.18
I8650,O3042,P048,1,92.62
I8651,O3042,P024,1,38.7
I8652,O3042,P032,1,52.62
I8653,O3043,P004,3,163.77
I8654,O3043,P013,1,57.76
I8655,O3044,P044,1,65.0
I8656,O3044,P016,1,45.01
I8657,O3045,P014,2,55.21
I8658,O3046,P009,1,95.1
I8659,O3047,P036,1,21.91
I8660,O3047,P042,1,31.85
I8661,O3048,P011,1,27.96
I8662,O3048,P033,1,75.1
I8663,O3050,P033,1,75.1
I8664,O3050,P048,1,92.62
I8665,O3051,P044,1,65.0
I8666,O3053,P042,1,31.85
I8667,O3054,P031,1,41.51
I8668,O3054,P010,1,89.0
I8669,O3054,P038,1,54.95
I8670,O3055,P030,1,151.89
I8671,O3055,P024,1,38.7
I8672,O3056,P038,1,54.95
I8673,O3057,P046,1,20.94
I8674,O3057,P006,1,799.47
I8675,O3057,P031,1,41.51
I8676,O3058,P009,2,95.1
I8677,O3058,P022,1,93.94
I8678,O3059,P004,3,163.77
I8679,O3060,P032,2,52.62
I8680,O3061,P050,1,52.19
I8681,O3061,P048,1,92.62
I8682,O3062,P023,1,37.56
I8683,O3062,P048,1,92.62
I8684,O3064,P011,1,27.96
I8685,O3065,P021,1,91.12
I8686,O3066,P033,1,75.1
I8687,O3067,P017,2,92.82
I8688,O3068,P021,1,91.12
I8689,O3069,P034,1,87.6
I8690,O3069,P050,1,52.19
I8691,O3069,P039,1,12.02
I8692,O3070,P050,1,52.19
I8693,O3071,P021,1,91.12
I8694,O3071,P036,1,21.91
I8695,O3072,P045,1,21.42
I8696,O3072,P044,1,65.0
I8697,O3072,P034,1,87.6
I8698,O3073,P039,1,12.02
I8699,O3073,P014,1,55.21
I8700,O3074,P020,1,121.62
I8701,O3075,P034,2,87.6
I8702,O3076,P047,1,100.81
I8703,O3077,P016,1,45.01
I8704,O3078,P021,1,91.12
I8705,O3078,P013,1,57.76
I8706,O3079,P043,1,68.9
I8707,O3079,P036,1,21.91
I8708,O3080,P010,1,89.0
I8709,O3080,P016,2,45.01
I8710,O3080,P040,1,12.78
I8711,O3081,P011,1,27.96
I8712,O3081,P013,1,57.76
I8713,O3082,P037,1,70.0
I8714,O3083,P032,1,52.62
I8715,O3083,P008,1,237.58
I8716,O3084,P008,1,237.58
I8717,O3085,P045,3,21.42
I8718,O3085,P023,1,37.56
I8719,O3086,P017,1,92.82
I8720,O3087,P038,2,54.95
I8721,O3087,P045,2,21.42
I8722,O3088,P009,1,95.1
I8723,O3088,P022,1,93.94
I8724,O3089,P043,1,68.9
I8725,O3089,P050,1,52.19
I8726,O3089,P040,1,12.78
I8727,O3090,P010,1,89.0
I8728,O3090,P031,1,41.51
I8729,O3090,P013,1,57.76
I8730,O3090,P011,2,27.96
I8731,O3091,P023,1,37.56
I8732,O3091,P001,1,909.71
I8733,O3091,P038,1,54.95
I8734,O3091,P047,2,100.81
I8735,O3091,P018,1,107.15
I8736,O3092,P030,1,151.89
I8737,O3093,P016,3,45.01
I8738,O3094,P021,1,91.12
I8739,O3094,P040,2,12.78
I8740,O3095,P044,1,65.0
I8741,O3095,P010,1,89.0
I8742,O3095,P014,1,55.21
I8743,O3095,P019,1,122.89
I8744,O3096,P046,1,20.94
I8745,O3096,P011,2,27.96
I8746,O3096,P009,2,95.1
I8747,O3096,P004,1,163.77
I8748,O3096,P028,1,59.26
I8749,O3097,P023,1,37.56
I8750,O3097,P024,1,38.7
I8751,O3098,P040,2,12.78
I8752,O3099,P033,2,75.1
I8753,O3100,P004,1,163.77
I8754,O3101,P016,2,45.01
I8755,O3101,P040,1,12.78
I8756,O3102,P040,1,12.78
I8757,O3102,P036,3,21.91
I8758,O3102,P012,1,25.84
I8759,O3105,P016,1,45.01
I8760,O3105,P035,1,18.18
I8761,O3105,P027,1,45.29
I8762,O3106,P016,1,45.01
I8763,O3106,P044,1,65.0
I8764,O3107,P009,1,95.1
I8765,O3107,P033,1,75.1
I8766,O3108,P041,2,33.49
I8767,O3109,P033,1,75.1
I8768,O3110,P017,1,92.82
I8769,O3111,P023,1,37.56
I8770,O3112,P040,3,12.78
I8771,O3113,P025,1,207.07
I8772,O3114,P016,1,45.01
I8773,O3115,P041,2,33.49
I8774,O3116,P001,1,909.71
I8775,O3117,P018,1,107.15
I8776,O3117,P032,2,52.62
I8777,O3117,P012,1,25.84
I8778,O3118,P009,2,95.1
I8779,O3119,P014,1,55.21
I8780,O3120,P004,1,163.77
I8781,O3122,P033,1,75.1
I8782,O3123,P031,1,41.51
I8783,O3124,P015,1,56.79
I8784,O3124,P045,1,21.42
I8785,O3125,P012,2,25.84
I8786,O3126,P042,1,31.85
I8787,O3127,P010,1,89.0
I8788,O3128,P006,3,799.47
I8789,O3128,P031,1,41.51
I8790,O3129,P022,1,93.94
I8791,O3129,P042,1,31.85
I8792,O3130,P036,1,21.91
I8793,O3130,P009,1,95.1
I8794,O3130,P027,1,45.29
I8795,O3131,P026,1,230.73
I8796,O3131,P022,1,93.94
I8797,O3132,P016,1,45.01
I8798,O3132,P042,1,31.85
I8799,O3133,P031,1,41.51
I8800,O3133,P005,1,944.79
I8801,O3134,P007,1,242.84
I8802,O3135,P048,1,92.62
I8803,O3135,P023,1,37.56
I8804,O3135,P036,1,21.91
I8805,O3135,P013,1,57.76
I8806,O3136,P016,1,45.01
I8807,O3136,P034,1,87.6
I8808,O3136,P018,1,107.15
I8809,O3136,P010,2,89.0
I8810,O3136,P009,1,95.1
I8811,O3137,P015,1,56.79
I8812,O3137,P032,1,52.62
I8813,O3138,P010,1,89.0
I8814,O3138,P018,1,107.15
I8815,O3138,P028,1,59.26
I8816,O3139,P034,1,87.6
I8817,O3139,P046,1,20.94
I8818,O3139,P015,1,56.79
I8819,O3140,P032,1,52.62
I8820,O3141,P045,1,21.42
I8821,O3142,P001,1,909.71
I8822,O3143,P024,1,38.7
I8823,O3143,P023,1,37.56
I8824,O3144,P046,1,20.94
I8825,O3145,P015,1,56.79
I8826,O3145,P036,1,21.91
I8827,O3145,P045,1,21.42
I8828,O3146,P036,3,21.91
I8829,O3146,P050,1,52.19
I8830,O3147,P034,1,87.6
I8831,O3147,P027,1,45.29
I8832,O3147,P011,1,27.96
I8833,O3149,P036,1,21.91
I8834,O3149,P004,2,163.77
I8835,O3149,P032,1,52.62
I8836,O3149,P015,2,56.79
I8837,O3149,P002,1,995.46
I8838,O3149,P014,1,55.21
I8839,O3150,P038,1,54.95
I8840,O3150,P005,1,944.79
I8841,O3150,P021,1,91.12
I8842,O3151,P017,3,92.82
I8843,O3151,P039,1,12.02
I8844,O3151,P034,1,87.6
I8845,O3152,P004,1,163.77
I8846,O3152,P040,1,12.78
I8847,O3153,P039,2,12.02
I8848,O3153,P032,1,52.62
I8849,O3154,P046,1,20.94
I8850,O3155,P011,1,27.96
I8851,O3155,P014,1,55.21
I8852,O3156,P034,2,87.6
I8853,O3157,P008,2,237.58
I8854,O3157,P040,2,12.78
I8855,O3158,P012,1,25.84
I8856,O3159,P038,1,54.95
I8857,O3161,P049,1,54.92
I8858,O3161,P045,1,21.42
I8859,O3162,P009,1,95.1
I8860,O3162,P030,1,151.89
I8861,O3163,P028,1,59.26
I8862,O3164,P022,1,93.94
I8863,O3165,P047,1,100.81
I8864,O3165,P020,1,121.62
I8865,O3166,P027,2,45.29
I8866,O3166,P010,1,89.0
I8867,O3167,P041,1,33.49
I8868,O3168,P031,1,41.51
I8869,O3168,P019,1,122.89
I8870,O3169,P031,1,41.51
I8871,O3170,P033,1,75.1
I8872,O3171,P034,1,87.6
I8873,O3172,P028,1,59.26
I8874,O3172,P048,1,92.62
I8875,O3173,P036,1,21.91
I8876,O3173,P041,3,33.49
I8877,O3173,P038,1,54.95
I8878,O3174,P049,1,54.92
I8879,O3175,P040,1,12.78
I8880,O3175,P014,2,55.21
I8881,O3175,P036,2,21.91
I8882,O3175,P043,1,68.9
I8883,O3176,P028,3,59.26
I8884,O3176,P023,1,37.56
I8885,O3177,P024,1,38.7
I8886,O3178,P050,2,52.19
I8887,O3179,P037,2,70.0
I8888,O3180,P031,1,41.51
I8889,O3181,P025,2,207.07
I8890,O3181,P003,1,178.53
I8891,O3181,P012,2,25.84
I8892,O3181,P031,1,41.51
I8893,O3182,P026,1,230.73
I8894,O3183,P029,1,150.37
I8895,O3184,P036,2,21.91
I8896,O3185,P032,2,52.62
I8897,O3185,P010,1,89.0
I8898,O3185,P041,1,33.49
I8899,O3186,P024,1,38.7
I8900,O3187,P005,1,944.79
I8901,O3187,P038,2,54.95
I8902,O3188,P013,1,57.76
I8903,O3189,P014,1,55.21
I8904,O3189,P028,1,59.26
I8905,O3190,P028,1,59.26
I8906,O3190,P048,1,92.62
I8907,O3190,P029,1,150.37
I8908,O3192,P045,3,21.42
I8909,O3192,P024,1,38.7
I8910,O3193,P011,1,27.96
I8911,O3193,P022,1,93.94
I8912,O3194,P038,2,54.95
I8913,O3195,P034,1,87.6
I8914,O3196,P014,1,55.21
I8915,O3197,P032,1,52.62
I8916,O3197,P025,1,207.07
I8917,O3197,P036,1,21.91
I8918,O3197,P049,2,54.92
I8919,O3197,P039,3,12.02
I8920,O3198,P014,1,55.21
I8921,O3198,P035,1,18.18
I8922,O3199,P014,2,55.21
I8923,O3200,P038,2,54.95
I8924,O3200,P001,1,909.71
I8925,O3200,P024,1,38.7
I8926,O3200,P032,1,52.62
I8927,O3201,P007,2,242.84
I8928,O3201,P024,1,38.7
I8929,O3201,P023,1,37.56
I8930,O3202,P010,1,89.0
I8931,O3203,P042,1,31.85
I8932,O3203,P050,1,52.19
I8933,O3203,P044,2,65.0
I8934,O3203,P006,2,799.47
I8935,O3204,P029,2,150.37
I8936,O3205,P033,1,75.1
I8937,O3206,P017,1,92.82
I8938,O3206,P034,1,87.6
I8939,O3207,P036,2,21.91
I8940,O3208,P042,1,31.85
I8941,O3208,P018,1,107.15
I8942,O3209,P011,1,27.96
I8943,O3209,P034,2,87.6
I8944,O3209,P041,1,33.49
I8945,O3210,P019,1,122.89
I8946,O3211,P022,1,93.94
I8947,O3212,P033,1,75.1
I8948,O3212,P049,1,54.92
I8949,O3213,P042,1,31.85
I8950,O3214,P046,1,20.94
I8951,O3214,P045,2,21.42
I8952,O3215,P013,1,57.76
I8953,O3216,P027,1,45.29
I8954,O3216,P022,2,93.94
I8955,O3217,P041,1,33.49
I8956,O3217,P034,1,87.6
I8957,O3217,P036,1,21.91
I8958,O3218,P003,1,178.53
I8959,O3219,P043,1,68.9
I8960,O3220,P049,2,54.92
I8961,O3220,P046,1,20.94
I8962,O3221,P009,3,95.1
I8963,O3222,P031,1,41.51
I8964,O3222,P010,1,89.0
I8965,O3223,P009,1,95.1
I8966,O3223,P017,1,92.82
I8967,O3223,P011,1,27.96
I8968,O3223,P021,1,91.12
I8969,O3224,P040,2,12.78
I8970,O3224,P030,1,151.89
I8971,O3224,P038,1,54.95
I8972,O3225,P048,1,92.62
I8973,O3228,P017,1,92.82
I8974,O3228,P023,1,37.56
I8975,O3228,P039,1,12.02
I8976,O3228,P044,2,65.0
I8977,O3229,P014,2,55.21
I8978,O3230,P009,1,95.1
I8979,O3230,P010,1,89.0
I8980,O3231,P027,1,45.29
I8981,O3232,P022,1,93.94
I8982,O3233,P031,2,41.51
I8983,O3233,P005,1,944.79
I8984,O3234,P030,1,151.89
I8985,O3234,P031,1,41.51
I8986,O3234,P022,2,93.94
I8987,O3235,P016,1,45.01
I8988,O3236,P015,2,56.79
I8989,O3237,P036,1,21.91
I8990,O3238,P014,3,55.21
I8991,O3239,P014,1,55.21
I8992,O3240,P037,1,70.0
I8993,O3240,P042,2,31.85
I8994,O3241,P034,1,87.6
I8995,O3243,P018,1,107.15
I8996,O3243,P039,1,12.02
I8997,O3244,P016,1,45.01
I8998,O3245,P040,1,12.78
I8999,O3245,P009,1,95.1
I9000,O3246,P041,1,33.49
I9001,O3246,P015,1,56.79
I9002,O3246,P049,1,54.92
I9003,O3247,P045,1,21.42
I9004,O3247,P049,1,54.92
I9005,O3248,P050,1,52.19
I9006,O3248,P011,1,27.96
I9007,O3248,P040,1,12.78
I9008,O3249,P048,1,92.62
I9009,O3250,P027,1,45.29
I9010,O3250,P007,1,242.84
I9011,O3251,P039,1,12.02
I9012,O3251,P040,1,12.78
I9013,O3252,P045,1,21.42
I9014,O3252,P036,1,21.91
I9015,O3254,P022,1,93.94
I9016,O3255,P009,1,95.1
I9017,O3255,P021,1,91.12
I9018,O3255,P024,1,38.7
I9019,O3256,P033,1,75.1
I9020,O3256,P010,1,89.0
I9021,O3257,P027,1,45.29
I9022,O3257,P038,1,54.95
I9023,O3258,P034,1,87.6
I9024,O3258,P044,2,65.0
I9025,O3259,P040,1,12.78
I9026,O3259,P041,1,33.49
I9027,O3259,P045,1,21.42
I9028,O3260,P041,1,33.49
I9029,O3261,P033,1,75.1
I9030,O3261,P017,1,92.82
I9031,O3262,P044,1,65.0
I9032,O3262,P032,1,52.62
I9033,O3262,P026,1,230.73
I9034,O3263,P034,2,87.6
I9035,O3264,P045,1,21.42
I9036,O3265,P046,2,20.94
I9037,O3265,P012,1,25.84
I9038,O3265,P006,1,799.47
I9039,O3266,P048,1,92.62
I9040,O3267,P041,1,33.49
I9041,O3267,P016,1,45.01
I9042,O3268,P042,2,31.85
I9043,O3268,P033,1,75.1
I9044,O3269,P046,2,20.94
I9045,O3269,P018,2,107.15
I9046,O3269,P050,2,52.19
I9047,O3269,P011,1,27.96
I9048,O3270,P031,1,41.51
I9049,O3270,P039,1,12.02
I9050,O3270,P012,2,25.84
I9051,O3270,P049,1,54.92
I9052,O3271,P040,2,12.78
I9053,O3271,P048,1,92.62
I9054,O3272,P048,2,92.62
I9055,O3272,P027,1,45.29
I9056,O3272,P041,1,33.49
I9057,O3272,P010,1,89.0
I9058,O3272,P047,1,100.81
I9059,O3273,P040,2,12.78
I9060,O3276,P028,1,59.26
I9061,O3276,P016,1,45.01
I9062,O3277,P028,1,59.26
I9063,O3278,P036,1,21.91
I9064,O3278,P009,1,95.1
I9065,O3279,P002,1,995.46
I9066,O3279,P010,1,89.0
I9067,O3280,P022,2,93.94
I9068,O3280,P039,1,12.02
I9069,O3282,P024,1,38.7
I9070,O3282,P035,2,18.18
I9071,O3283,P045,1,21.42
I9072,O3283,P012,1,25.84
I9073,O3284,P038,2,54.95
I9074,O3284,P039,1,12.02
I9075,O3285,P048,2,92.62
I9076,O3285,P041,2,33.49
I9077,O3286,P028,1,59.26
I9078,O3286,P037,2,70.0
I9079,O3287,P036,1,21.91
I9080,O3288,P009,2,95.1
I9081,O3288,P012,2,25.84
I9082,O3288,P031,1,41.51
I9083,O3289,P009,1,95.1
I9084,O3290,P042,3,31.85
I9085,O3290,P033,1,75.1
I9086,O3290,P007,1,242.84
I9087,O3290,P015,1,56.79
I9088,O3291,P003,2,178.53
I9089,O3291,P036,3,21.91
I9090,O3291,P048,1,92.62
I9091,O3291,P021,2,91.12
I9092,O3292,P015,1,56.79
I9093,O3292,P044,2,65.0
I9094,O3292,P038,2,54.95
I9095,O3292,P036,1,21.91
I9096,O3292,P040,1,12.78
I9097,O3293,P044,1,65.0
I9098,O3294,P048,1,92.62
I9099,O3294,P017,1,92.82
I9100,O3294,P036,2,21.91
I9101,O3295,P047,1,100.81
I9102,O3295,P024,1,38.7
I9103,O3296,P032,1,52.62
I9104,O3296,P010,1,89.0
I9105,O3296,P006,1,799.47
I9106,O3296,P040,1,12.78
I9107,O3297,P014,1,55.21
I9108,O3298,P040,1,12.78
